MONTH,Rg,T,NEE,VPD,H,LE,SW_OUT,LW_IN,LW_OUT,PREC
11.0,19.15,7.03,0.143986,0.408,-52.872,-6.545,2.27,348.75,349.51,0.07
11.0,23.03,7.28,0.923224,0.41,-50.897,9.268,2.56,348.32,350.75,0.09
11.0,22.63,7.41,-0.49841,0.412,-53.569,11.543,1.59,347.47,351.4,0.0
11.0,23.29,7.5,1.37583,0.414,-62.096,18.609,2.24,349.53,351.88,0.09
11.0,55.89,-1.02,-3.25435,1.056,21.629,6.175,6.3,293.46,311.64,0.0
11.0,63.91,-0.88,-2.9697400000000003,1.103,28.504,14.758,7.53,295.67,312.31,0.0
11.0,54.73,-0.71,-2.50361,1.138,20.484,13.974,6.08,299.28,312.98,0.0
11.0,63.88,-0.6,-2.8402700000000003,1.172,22.266,16.227999999999998,7.17,297.12,313.49,0.0
11.0,60.91,-0.52,-3.26872,1.207,16.637999999999998,30.008000000000006,7.35,297.59,313.68,0.0
11.0,53.99,-0.46,-2.76472,1.241,5.92,20.137,6.27,295.28,313.97,0.0
11.0,18.99,-0.94,-0.8404,0.7490000000000001,4.613,2.482,5.48,308.19,311.95,0.03
11.0,23.75,-0.94,-1.17654,0.797,6.407,6.15,5.42,307.6,312.06,0.03
11.0,26.47,-1.1,-1.02978,0.862,3.224,11.757,3.9,305.51,311.32,0.01
11.0,18.22,-1.13,0.142424,0.884,3.672,20.697,2.44,305.14,311.01,0.0
11.0,30.66,-0.8,-0.997657,0.4320000000000001,9.49,5.602,16.54,309.53,312.5,0.0
11.0,21.37,-0.34,-0.239275,1.031,-1.894,3.4360000000000004,3.47,307.58,314.28,0.0
11.0,21.05,-4.24,0.419953,0.8490000000000001,24.313,6.127000000000002,-9999.0,290.97,297.76,0.0
11.0,37.76,0.0,-0.980593,0.7340000000000001,-1.077,29.57,2.06,307.23,315.52,0.0
11.0,26.79,-0.04,-0.504366,0.741,-9.455,28.898000000000003,0.54,308.07,315.4,0.0
11.0,26.47,-0.09,-1.01675,0.748,16.575,8.024,0.67,307.31,315.03,0.0
11.0,25.71,-0.11,-1.47788,0.755,20.584,21.425,1.07,307.04,314.68,0.0
11.0,15.57,-0.24,-1.3047,0.762,22.574,13.152,-0.09,306.96,314.1,0.0
11.0,17.75,0.59,-0.373073,0.662,-9.075,-8.756,10.44,317.63,318.09,0.0
11.0,17.06,0.77,-0.241377,0.6559999999999999,-9.936,4.623,10.42,318.15,318.78,0.0
11.0,17.73,0.89,-0.669164,0.65,-3.0210000000000004,10.862,11.27,318.73,319.39,0.0
11.0,15.69,1.11,-0.121343,0.645,-10.22,6.388,9.0,319.63,320.23,0.0
11.0,12.44,1.22,-0.103512,0.639,-11.243,1.648,6.97,320.08,320.71,0.0
11.0,31.45,2.42,0.586782,0.317,-9.492,18.927,5.36,323.61,327.06,0.0
11.0,18.97,2.4,0.58599,0.317,-10.139,9.758,3.46,323.61,326.87,0.0
11.0,22.24,2.35,-0.6144470000000001,0.316,-7.886,2.681,4.43,323.37,326.63,0.0
11.0,17.47,2.29,-0.28207600000000005,0.315,-12.088,9.343,3.57,323.19,326.43,0.0
12.0,6.44,-1.79,0.18049,0.462,1.28,8.318,0.69,302.92,307.62,0.01
12.0,6.06,-1.66,0.30053,0.468,-16.415,17.771,0.59,302.85,308.2,0.01
12.0,6.09,-1.61,-0.146652,0.473,-22.576,14.661,0.41,302.1,308.27,0.0
12.0,22.5,-1.12,0.114454,0.402,-15.026,-1.966,11.1,307.23,310.96,0.0
12.0,18.62,-0.96,-0.050001,0.392,-8.433,9.545,8.85,308.68,311.61,0.0
12.0,8.66,0.21,-0.200682,0.307,-28.601,11.113,0.93,313.98,316.94,0.01
12.0,6.31,0.18,0.10193,0.311,-31.76,11.559,1.3,314.03,316.7,0.09
12.0,8.17,0.27,0.505053,0.322,-29.907,9.667,0.81,316.16,317.08,0.0
12.0,25.97,0.73,-0.317791,0.473,-20.286,16.877,2.36,298.19,317.87,0.0
12.0,10.12,2.22,0.505888,0.4,-14.441,6.604,2.82,324.15,326.86,0.13
12.0,13.68,2.16,-0.143036,0.396,-5.641,6.654,3.15,324.03,326.51,0.17
12.0,16.3,2.09,-0.007014,0.391,-9.415,9.648,3.55,323.56,326.12,0.26
12.0,13.82,1.99,0.13444,0.387,-9.616,3.768,3.35,322.89,325.81,0.21
12.0,14.31,1.97,0.157479,0.383,-10.26,4.479,3.19,322.17,325.66,0.22
12.0,19.18,1.02,-0.471025,0.414,-33.589,11.046,1.56,306.82,320.18,0.0
12.0,19.64,1.13,-0.10729,0.42,-51.566,31.343000000000004,1.49,307.97,320.58,0.0
12.0,16.59,1.18,-0.015761,0.426,-51.26,24.426,1.83,310.02,320.94,0.0
12.0,11.77,1.31,-0.07370299999999999,0.4320000000000001,-49.688,32.802,1.56,309.9,321.2,0.0
12.0,11.5,1.43,-0.13178199999999998,0.438,-50.803,28.825,1.92,310.46,321.46,0.0
12.0,18.91,2.04,-0.512985,0.813,0.079,14.561,1.4,305.34,323.72,0.01
12.0,11.92,1.78,0.7024560000000001,0.867,-15.531,16.34,1.91,319.05,322.62,0.41
12.0,16.33,1.49,-0.224642,0.8320000000000001,6.454,44.142,1.63,318.56,321.9,0.09
12.0,9.08,1.84,0.374793,0.797,-12.983,26.58,0.72,319.09,323.25,0.06
12.0,6.98,0.05,0.185053,0.449,-54.322,5.687,2.68,312.45,315.95,-9999.0
12.0,6.93,-0.06,0.297918,0.451,-22.905,9.356,4.32,312.59,315.72,-9999.0
12.0,15.28,-0.86,0.285508,0.434,-2.81,11.375,4.02,305.73,311.33,-9999.0
12.0,10.0,-0.43,1.19745,0.563,-26.637,15.509,1.78,305.69,312.89,-9999.0
12.0,13.82,-0.57,0.583943,0.5670000000000001,-13.58,9.006,3.17,305.68,312.52,-9999.0
12.0,28.79,-0.64,0.879534,0.5710000000000001,-9.506,2.649,5.67,292.99,312.35,-9999.0
12.0,7.04,1.25,-0.093755,0.8170000000000001,-39.837,14.769,-0.24,316.62,319.77,0.0
12.0,7.44,1.24,-0.262164,0.8029999999999999,-32.794000000000004,9.033,-0.06,316.53,319.9,0.0
12.0,7.02,1.23,-0.415882,0.79,-27.443,25.19,0.02,315.55,319.95,0.0
12.0,8.12,1.22,-0.285763,0.7759999999999999,-35.523,22.42,0.04,313.6,319.64,0.0
12.0,4.49,1.11,-0.314743,0.762,-28.752,13.931,0.0,314.96,319.38,0.0
12.0,12.69,-0.08,0.274501,0.415,-13.617,-14.024,4.83,318.83,315.64,0.06
12.0,9.67,-0.05,0.036043,0.403,-11.41,-9.535,5.08,317.21,315.72,0.0
12.0,31.16,-1.17,-0.22083200000000006,0.6970000000000001,-34.629,27.408,5.67,273.01,309.48,0.0
12.0,23.58,-1.15,-0.726102,0.684,-26.734,23.755,4.55,295.22,310.1,0.04
12.0,61.07,-4.44,0.751779,0.882,27.614,30.621,22.16,264.32,295.47,0.0
12.0,26.76,-4.14,0.726464,0.883,4.705,29.69,4.55,273.22,296.37,0.0
12.0,22.92,-4.0,0.70968,0.884,-4.408,15.173,4.27,278.37,297.16,0.01
12.0,32.63,-3.77,0.6448109999999999,0.885,-5.067,20.189,6.33,266.08,297.81,0.0
12.0,27.71,-7.85,0.347925,0.239,19.735,6.999,5.82,262.49,281.53,0.0
12.0,22.59,-6.79,0.472419,0.067,14.474,13.233,4.06,277.9,285.29,-9999.0
12.0,19.08,-6.78,0.494205,0.041,6.99,11.187,2.76,278.54,285.44,-9999.0
12.0,19.79,-6.89,0.294491,0.041,7.499,13.23,4.05,277.55,284.9,-9999.0
12.0,21.19,-6.99,0.34780300000000003,0.067,18.271,12.71,4.67,276.81,284.71,-9999.0
12.0,18.98,-2.78,0.230231,0.162,-2.7030000000000003,5.542000000000002,4.15,300.78,302.75,0.19
12.0,30.84,1.65,-0.475296,0.217,-23.836,-12.394,3.16,271.31,321.28,0.0
12.0,34.75,1.93,-0.17133099999999998,0.214,-44.69300000000001,4.573,4.81,273.26,322.2,0.0
12.0,35.22,2.27,-0.284242,0.212,-37.728,-9.167,4.91,288.16,323.61,0.0
12.0,28.52,2.44,-0.163704,0.205,-41.236,-20.008,4.49,307.82,324.53,0.0
1.0,15.94,-3.36,-0.388519,0.07400000000000001,-11.364,5.044,-9999.0,295.77,300.02,0.01
1.0,12.91,-2.86,-0.290643,0.077,-27.769,10.234,-9999.0,297.36,302.12,0.02
1.0,9.1,-2.5,-0.391377,0.077,-20.333,12.928,-9999.0,298.68,303.73,0.0
1.0,11.26,-1.68,-0.158511,0.187,4.691,-7.16,-9999.0,304.93,307.89,0.0
1.0,9.15,-1.6,0.021123,0.18600000000000005,1.364,7.921,-9999.0,305.68,308.2,0.0
1.0,7.86,-1.51,-0.123902,0.185,1.206,9.631,-9999.0,306.16,308.73,0.0
1.0,11.15,-1.31,-0.525867,0.187,-4.237,7.381,-9999.0,307.01,309.58,0.03
1.0,17.63,-0.89,0.761863,0.183,25.428,18.066,-9999.0,307.13,311.92,0.0
1.0,20.03,-0.91,0.468778,0.205,21.373,15.901,-9999.0,306.85,311.87,0.0
1.0,16.63,-0.87,0.6950189999999999,0.182,12.08,13.888,-9999.0,307.48,312.13,0.0
1.0,37.69,-0.58,-0.328241,0.318,-26.635,34.166,-9999.0,303.82,311.98,0.0
1.0,29.37,-0.43,-0.227565,0.319,-60.381,23.461,-9999.0,305.0,312.66,0.0
1.0,30.54,-0.35,-0.387396,0.32,-54.239,8.262,-9999.0,308.5,313.24,0.01
1.0,34.71,-0.26,-0.188106,0.32,-64.546,27.173,-9999.0,308.7,313.75,0.03
1.0,28.8,-0.34,0.296208,0.326,-45.01600000000001,36.614,-9999.0,307.05,313.43,0.03
1.0,28.72,-0.29,0.755591,0.326,-33.601,22.315,-9999.0,304.4,313.61,0.07
1.0,24.42,-0.22,0.5090819999999999,0.033,-45.35,46.413,-9999.0,305.69,313.73,0.0
1.0,33.29,-0.15,0.027289,0.13,-45.083,45.354,-9999.0,304.78,313.74,0.01
1.0,33.76,-0.18,0.252518,0.124,-42.187,46.358,-9999.0,302.44,313.59,0.0
1.0,34.81,-0.24,-0.150831,0.25,-38.352,37.497,-9999.0,295.35,312.8,0.0
1.0,6.1,-0.03,0.059331,0.28,-3.926,11.665,-9999.0,311.83,315.07,0.04
1.0,15.24,0.17,-0.342567,0.28600000000000003,-33.184,7.058,-9999.0,313.56,316.01,0.0
1.0,14.69,0.07,-0.203325,0.284,-14.987,22.451,-9999.0,313.33,316.23,0.22
1.0,9.97,0.31,-0.754055,0.28,-46.354,22.126,-9999.0,315.36,316.85,0.0
1.0,14.27,-0.18,0.339079,0.189,13.925999999999998,15.602,-9999.0,307.78,314.28,0.0
1.0,16.65,-0.27,0.184754,0.237,9.813,11.591,-9999.0,307.39,313.97,0.0
1.0,19.87,-0.26,-0.601626,0.201,16.285,15.220999999999998,-9999.0,307.54,314.18,0.0
1.0,19.21,-0.32,0.036262,0.211,15.763,10.262,-9999.0,307.49,314.14,0.0
1.0,19.74,-0.29,-0.167762,0.182,18.732,7.235,-9999.0,307.77,314.15,0.0
1.0,15.54,-0.27,0.142237,0.146,19.498,6.506,-9999.0,308.11,314.17,0.0
1.0,24.57,-3.95,0.8694379999999999,0.154,1.711,53.362,-9999.0,296.9,297.33,0.0
1.0,34.73,-4.12,0.543913,0.195,2.97,53.393,-9999.0,296.46,296.65,0.01
1.0,36.24,-4.41,0.640115,0.252,-3.158,42.467,-9999.0,294.28,295.34,0.0
1.0,42.68,-5.07,0.751326,0.295,6.7570000000000014,70.452,-9999.0,290.71,292.48,0.01
1.0,56.44,-5.22,0.66764,0.314,7.286,55.974,-9999.0,289.35,292.06,0.01
1.0,40.53,-9.94,0.41714,0.32,17.363,7.633999999999999,-9999.0,266.35,272.57,0.0
1.0,43.8,-9.77,0.201867,0.361,26.213,11.872,-9999.0,270.02,273.37,0.0
1.0,46.89,-9.58,-0.160419,0.415,20.732,10.415,-9999.0,272.02,274.2,0.0
1.0,52.49,-9.37,-0.5494600000000001,0.444,22.234,14.468,-9999.0,271.51,275.08,0.0
1.0,52.2,-9.23,0.256736,0.484,12.708,15.33,-9999.0,266.72,275.33,0.0
1.0,48.11,-9.09,0.083601,0.527,6.893,14.66,-9999.0,254.65,275.3,0.0
1.0,66.3,-14.83,1.19325,0.318,20.469,1.317,-9999.0,192.46,251.41,0.0
1.0,78.36,-14.5,0.158627,0.332,20.535,2.958,-9999.0,190.8,252.6,0.0
1.0,63.96,-14.01,0.13181600000000002,0.313,17.632,5.421,-9999.0,233.06,255.82,0.13
1.0,50.72,-13.41,0.109396,0.266,10.953,-1.617,-9999.0,253.18,258.61,0.14
1.0,37.27,-12.91,0.328135,0.211,25.303,-3.701,-9999.0,259.57,260.88,0.06
1.0,29.09,-12.78,0.504101,0.207,22.102,-4.6789999999999985,-9999.0,260.81,261.58,0.07
1.0,44.71,-4.79,-0.780012,0.268,-1.5530000000000002,20.141,-9999.0,285.69,293.98,0.01
1.0,36.4,-4.32,-0.776077,0.263,4.365,16.682000000000002,-9999.0,290.05,295.91,0.0
1.0,46.06,-3.86,-0.21958200000000005,0.259,-2.564,3.04,-9999.0,289.3,297.88,0.0
1.0,41.39,-3.59,-0.067571,0.253,-3.25,7.292999999999998,-9999.0,292.35,298.97,0.0
1.0,28.14,-3.5,-0.07020599999999999,0.247,6.244,10.419,-9999.0,294.82,299.33,0.0
1.0,27.04,-3.33,-0.002932,0.241,1.018,9.43,-9999.0,295.74,300.04,0.0
1.0,25.34,-2.38,0.188048,0.202,-4.221,11.789,-9999.0,298.09,304.65,0.08
1.0,19.56,-2.21,-0.127178,0.22,1.222,5.107,-9999.0,300.09,305.36,0.08
1.0,21.96,-2.37,0.99294,0.056,-23.869,30.904,-9999.0,297.45,304.05,0.0
1.0,34.27,-2.21,0.256361,0.086,-15.464,24.603,-9999.0,297.79,304.76,0.0
1.0,63.28,-2.0,-0.0077,0.122,-11.573,42.286,-9999.0,298.72,305.89,0.0
1.0,64.53,-1.82,-0.33412,0.16,-3.474,47.033,-9999.0,298.98,306.67,0.0
1.0,48.4,-1.71,-0.359783,0.162,-16.019000000000002,43.271,-9999.0,299.2,306.98,0.0
1.0,47.71,-1.61,0.13651,0.162,-10.691,43.69,-9999.0,298.78,307.44,0.0
1.0,26.57,-0.83,-0.103604,0.177,-22.683000000000003,-3.583,-9999.0,308.27,311.63,0.08
1.0,45.0,-0.85,-0.58732,0.17800000000000002,-15.382,19.011,-9999.0,307.88,311.81,0.13
1.0,34.49,-0.87,-0.365649,0.173,-24.522,12.550999999999998,-9999.0,307.1,311.42,0.18
1.0,36.67,-1.84,-0.460588,0.14800000000000002,-8.277000000000001,39.681,-9999.0,301.08,306.78,0.0
1.0,39.76,-1.4,-0.341629,0.14800000000000002,-14.608,63.3,-9999.0,303.08,308.69,0.0
1.0,40.94,-1.01,-0.6706479999999999,0.147,-34.899,45.803,-9999.0,304.37,310.53,0.0
1.0,8.77,-1.64,-0.08929,0.152,3.901,23.784,-9999.0,301.84,308.5,0.0
1.0,12.16,-1.63,-0.5527920000000001,0.153,-11.889,37.724,-9999.0,301.19,308.28,0.0
1.0,17.9,-1.59,-0.256234,0.154,-4.52,41.045,-9999.0,300.91,308.46,0.04
1.0,10.43,-1.83,-0.7204699999999999,0.122,24.085,12.294,-9999.0,301.95,306.34,0.0
1.0,11.59,-1.73,0.164909,0.125,20.41,-8.785,-9999.0,302.65,306.77,0.0
1.0,12.69,-1.58,-0.6588470000000001,0.125,17.597,-3.225,-9999.0,303.27,307.58,0.0
1.0,15.43,-1.4,-0.043144,0.127,12.805,8.09,-9999.0,303.37,308.25,0.0
1.0,13.9,-1.17,-0.806417,0.028,9.146,10.718,-9999.0,303.63,309.18,0.0
1.0,10.93,-1.01,-0.076055,0.065,8.199,7.18,-9999.0,304.23,309.69,0.0
2.0,19.2,-2.66,0.336069,0.35100000000000003,1.169,21.927,-9999.0,298.03,302.87,0.0
2.0,27.11,-2.77,0.478298,0.289,15.611,21.226,-9999.0,296.78,302.43,0.0
2.0,21.42,-2.89,0.832117,0.303,16.547,45.319,-9999.0,296.24,301.87,0.0
2.0,24.02,-3.18,0.614707,0.298,-0.5,38.223,-9999.0,294.41,300.53,0.0
2.0,24.05,-3.42,0.8899090000000001,0.021,-0.318,55.309,-9999.0,292.9,299.29,0.0
2.0,17.75,-3.54,0.583853,0.01,-1.838,28.178,-9999.0,293.16,299.02,0.0
2.0,47.58,-3.94,1.1661,0.5539999999999999,9.054,13.575,-9999.0,292.13,297.46,0.0
2.0,49.75,-3.88,0.999615,0.5529999999999999,5.726,14.35,-9999.0,292.36,297.94,0.0
2.0,43.35,-3.98,0.8608389999999999,0.5539999999999999,15.380999999999998,12.470999999999998,-9999.0,291.74,297.41,0.0
2.0,35.38,-3.88,0.175374,0.5489999999999999,9.196,2.225,-9999.0,293.19,298.0,0.0
2.0,89.09,1.0,0.002783,0.728,-44.56100000000001,33.775,-9999.0,272.36,318.24,0.0
2.0,119.53,1.2,-0.486083,0.053,-31.441,65.624,-9999.0,255.87,318.97,0.0
2.0,150.59,1.49,-0.284182,0.302,-26.892,82.103,-9999.0,256.3,320.2,0.0
2.0,134.02,1.5,-0.272332,0.34,-10.884,97.525,-9999.0,290.66,320.74,0.0
2.0,102.38,1.45,-0.446447,0.322,-38.811,120.424,-9999.0,297.21,320.34,0.0
2.0,128.3,1.57,-0.34675300000000003,0.41,-9.186,81.123,-9999.0,278.14,320.84,0.0
2.0,110.26,1.66,-0.447596,0.431,-14.482,96.008,-9999.0,271.45,320.86,0.0
2.0,108.22,1.21,-0.922789,0.337,18.696,33.709,-9999.0,271.24,319.11,0.0
2.0,106.37,1.21,-0.972321,0.35,14.809,25.438,-9999.0,262.92,318.99,0.0
2.0,97.63,1.36,-1.09398,0.401,13.732,36.572,-9999.0,272.64,319.68,0.0
2.0,56.62,1.43,-0.577372,0.431,-1.905,35.885,-9999.0,293.79,320.33,0.0
2.0,39.38,1.53,-1.03665,0.536,-15.432,46.26300000000001,-9999.0,305.28,320.77,0.0
2.0,53.21,1.64,-0.7755920000000001,0.664,-5.559,32.994,-9999.0,293.75,321.04,0.0
2.0,61.5,1.6,-0.5391819999999999,0.672,-7.02,34.528,-9999.0,279.1,320.73,0.0
2.0,200.11,5.67,-0.434879,2.629,56.355,16.409000000000002,-9999.0,276.82,337.09,0.0
2.0,234.1,5.84,-0.966627,2.695,43.165,16.412,-9999.0,278.85,337.5,0.0
2.0,166.12,6.1,-0.358602,2.9210000000000003,20.539,10.222,-9999.0,273.88,337.92,0.0
2.0,145.87,6.05,-0.346012,3.024,5.776,24.717,-9999.0,269.33,337.58,0.0
2.0,180.12,5.19,-0.974667,3.301,11.98,17.205,-9999.0,262.46,335.2,0.0
2.0,173.02,5.64,-1.04224,3.657,28.722,13.059,-9999.0,262.66,336.62,0.0
2.0,145.77,5.55,-0.054304999999999985,3.589,7.915,9.22,-9999.0,260.66,335.9,0.0
2.0,166.32,5.62,-1.07363,3.602,42.488,6.888,-9999.0,261.19,336.63,0.0
2.0,156.66,5.73,-0.537986,3.719,17.999000000000006,8.94,-9999.0,261.77,336.82,0.0
2.0,132.25,5.69,-1.05324,3.719,3.29,10.978,-9999.0,261.71,336.29,0.0
2.0,187.42,6.0,-1.28029,3.964,54.117,10.106,-9999.0,265.88,338.07,0.0
2.0,70.26,0.68,0.4588060000000001,0.597,29.566,13.899,-9999.0,308.23,317.66,0.0
2.0,64.59,0.78,-0.38903,0.653,19.535,10.92,-9999.0,308.62,317.95,0.0
2.0,106.5,0.96,-1.06415,0.727,31.667,20.335,-9999.0,304.28,318.91,0.0
2.0,127.85,1.11,-0.981463,0.8370000000000001,36.37,13.753,-9999.0,299.29,319.35,0.0
2.0,109.83,1.17,-1.61619,0.873,55.603,13.773,-9999.0,295.49,319.31,0.0
2.0,115.19,1.2,-1.2982,0.892,47.112,18.412,-9999.0,289.86,319.56,0.0
2.0,90.21,1.23,-1.11168,0.877,38.038,14.288,-9999.0,293.24,319.61,0.0
2.0,39.21,-0.85,0.239672,0.866,-0.6609999999999999,10.002,-9999.0,305.51,311.32,0.0
2.0,58.78,-0.73,-0.449584,1.046,0.961,6.329,-9999.0,306.32,312.12,0.0
2.0,76.04,-0.54,0.074015,1.124,13.697,13.192,-9999.0,306.75,313.3,0.02
2.0,128.77,-0.24,-1.04088,0.015,40.545,42.708,-9999.0,304.21,314.74,0.0
2.0,118.68,-0.08,-1.5778299999999998,0.162,58.684,49.239,-9999.0,302.83,314.97,0.0
2.0,82.52,-0.03,-0.654994,0.248,39.134,32.123000000000005,-9999.0,306.31,315.1,0.0
2.0,64.64,-0.15,-0.405914,0.106,28.395,4.931,-9999.0,309.7,314.97,0.16
2.0,178.47,-8.86,-0.54479,0.472,57.987,15.992,-9999.0,194.72,273.58,0.0
2.0,210.65,-7.87,0.120272,0.6459999999999999,61.234,13.492,-9999.0,196.48,277.66,0.0
2.0,232.07,-7.05,-0.8003600000000001,0.872,67.42399999999999,24.309,-9999.0,197.99,281.13,0.0
2.0,239.51,-6.08,-0.41131,1.4240000000000002,83.435,44.654,-9999.0,199.38,284.99,0.0
2.0,233.08,-5.43,-0.158434,1.842,101.291,39.755,-9999.0,200.37,287.25,0.0
2.0,224.37,-5.02,0.588697,2.057,115.098,49.041,-9999.0,202.33,289.47,0.0
2.0,209.84,-4.64,-0.28536,2.257,115.665,17.272000000000002,-9999.0,202.95,290.04,0.0
2.0,189.26,-4.49,-0.344404,2.292,106.239,17.834,-9999.0,203.55,290.68,0.0
2.0,49.29,-3.59,-0.385812,0.897,8.162,-7.51,-9999.0,289.04,297.95,0.0
2.0,46.95,-3.23,-0.27916,0.935,25.16,2.769,-9999.0,290.41,299.42,0.0
2.0,39.51,-2.97,0.064484,0.943,8.913,1.232,-9999.0,291.43,300.48,0.0
2.0,38.47,-2.67,-0.313854,0.944,9.043,1.997,-9999.0,292.51,301.83,0.0
2.0,33.73,-2.31,-0.106765,0.957,16.137,7.217,-9999.0,294.04,303.24,0.0
2.0,34.57,-1.72,-0.446163,1.042,8.856,2.681,-9999.0,295.66,305.69,0.0
2.0,29.14,-1.32,-0.338915,1.137,29.039,6.452000000000001,-9999.0,296.58,307.24,0.0
2.0,24.89,-1.22,-0.605581,1.134,40.761,11.458,-9999.0,297.1,307.73,0.0
2.0,194.15,0.35,-0.603557,1.586,85.39299999999999,51.202,-9999.0,232.04,314.31,0.0
2.0,230.84,0.54,-1.7200799999999998,1.87,117.706,25.143,-9999.0,236.84,315.41,0.0
2.0,240.85,0.72,-0.33573800000000004,2.173,148.845,43.594,-9999.0,233.7,315.94,0.0
2.0,254.16,0.88,-0.931806,2.3480000000000003,135.924,30.037,-9999.0,237.91,316.73,0.0
2.0,241.33,1.04,-0.454598,2.411,143.94899999999996,31.592,-9999.0,238.8,317.39,0.0
2.0,215.21,1.08,0.159343,2.44,135.705,28.439,-9999.0,231.77,317.18,0.0
2.0,209.36,1.12,-1.24232,2.474,138.502,20.655,-9999.0,232.45,317.11,0.0
2.0,39.71,1.45,-0.247626,0.675,-15.823,16.871,-9999.0,320.2,321.15,0.0
2.0,45.36,1.51,-0.218738,0.677,-16.871,8.831,-9999.0,320.56,321.45,0.0
2.0,53.68,1.58,-0.364184,0.7859999999999999,-7.537000000000001,19.775,-9999.0,320.83,321.76,0.0
2.0,64.13,1.66,-0.387849,0.8240000000000001,-8.365,20.23,-9999.0,321.26,322.12,0.0
2.0,65.35,1.65,-0.700382,0.826,-0.993,21.526,-9999.0,320.9,321.92,0.0
2.0,56.88,1.64,-1.0904,0.792,-5.784,7.187,-9999.0,321.03,322.03,0.0
2.0,54.29,1.76,-0.328638,0.7759999999999999,-21.074,16.704,-9999.0,321.5,322.38,0.0
2.0,45.66,1.92,-0.570071,0.675,-11.25,28.046,-9999.0,322.14,322.78,0.0
2.0,28.6,1.47,-0.5134449999999999,0.701,-41.581,9.429,-9999.0,319.33,321.3,0.0
2.0,24.73,1.46,0.017464,0.691,-54.481,6.718,-9999.0,318.99,321.13,0.0
2.0,28.42,0.2,-0.966374,0.757,8.227,16.337,-9999.0,311.68,315.88,0.0
2.0,39.95,0.49,-0.8546459999999999,0.7490000000000001,-8.402999999999999,10.49,-9999.0,312.59,317.01,0.01
2.0,28.82,0.45,-0.439219,0.754,-45.587,5.5520000000000005,-9999.0,312.56,316.84,0.05
2.0,34.31,0.55,-1.12218,0.75,-41.235,19.531,-9999.0,311.44,317.07,0.01
2.0,30.21,0.1,-0.470099,0.74,-22.185,-18.098,-9999.0,313.2,315.37,0.01
2.0,19.71,0.09,0.068324,0.6940000000000001,-31.761,11.09,-9999.0,313.29,315.45,0.07
2.0,146.31,-0.45,-1.54016,1.436,4.8210000000000015,61.198,-9999.0,284.82,312.62,0.0
2.0,257.45,0.01,-1.84336,0.128,41.605,81.684,-9999.0,256.66,314.7,0.0
2.0,237.79,0.31,-1.38364,0.215,19.966,95.646,-9999.0,235.43,315.09,0.0
2.0,160.35,0.39,-2.10517,0.136,-8.482000000000001,84.323,-9999.0,247.11,314.68,0.0
2.0,169.93,0.62,-2.25121,0.035,-18.541,88.757,-9999.0,264.56,316.3,0.0
2.0,149.48,0.71,-2.21093,0.01,-16.35,85.45100000000002,-9999.0,270.91,316.64,0.0
2.0,114.99,0.81,-1.40018,1.261,-26.27,85.43799999999997,-9999.0,289.06,317.11,0.0
2.0,90.05,0.92,-1.43688,1.21,-25.322,71.876,-9999.0,303.4,317.9,0.0
2.0,28.16,0.04,-0.382633,0.6409999999999999,-15.558,-12.582,-9999.0,313.35,315.64,0.03
2.0,36.09,0.07,-0.290478,0.64,-11.376,-14.452,-9999.0,313.63,315.94,0.09
2.0,37.94,0.51,-0.30024,0.629,-12.079,-10.139,-9999.0,316.3,317.6,0.01
2.0,43.73,0.63,-0.887337,0.614,-7.752999999999999,-7.355,-9999.0,316.83,318.09,0.0
2.0,34.0,0.97,-0.6681560000000001,0.568,-11.95,21.853,-9999.0,314.22,318.56,0.0
2.0,39.89,1.15,-1.18412,0.568,-8.895,27.203000000000007,-9999.0,314.92,319.31,0.0
2.0,60.51,1.33,-1.62358,0.541,-4.972,25.551,-9999.0,314.66,320.02,0.0
2.0,50.4,1.35,-1.10509,0.535,0.234,12.87,-9999.0,316.12,319.86,0.0
2.0,61.11,1.32,-1.12122,0.541,-2.679,3.937,-9999.0,316.73,319.97,0.0
2.0,62.62,1.41,-1.43314,0.508,-2.648,22.116,-9999.0,316.73,320.41,0.0
2.0,68.22,1.5,-1.4288,0.551,7.864,10.645,-9999.0,316.48,320.53,0.0
2.0,52.16,1.34,-0.971832,0.501,-4.689,10.704,-9999.0,316.61,320.06,0.0
2.0,86.12,0.67,-1.45126,0.5529999999999999,18.597,13.225,-9999.0,311.45,317.96,0.0
2.0,91.28,0.7,-1.42641,0.544,19.244,9.528,-9999.0,311.36,318.06,0.0
2.0,95.4,0.8,-1.90252,0.5479999999999999,32.494,14.356,-9999.0,309.86,318.33,0.0
2.0,97.3,0.92,-2.12218,0.526,16.991,17.081,-9999.0,309.92,319.11,0.0
2.0,112.49,1.12,-1.68177,0.512,16.211,26.272,-9999.0,305.12,319.82,0.0
2.0,102.57,1.12,-2.06142,0.507,36.076,11.015,-9999.0,304.75,319.7,0.0
2.0,66.56,-1.0,-1.2308,0.433,18.793,26.658,-9999.0,301.64,310.59,0.0
2.0,86.02,-0.74,-0.9488,0.53,31.1,39.415,-9999.0,301.8,311.87,0.0
2.0,97.2,-0.47,-1.22222,0.503,29.631,37.171,-9999.0,303.17,313.09,0.0
2.0,107.31,-0.28,-1.73417,0.483,29.332,21.952,-9999.0,303.31,313.75,0.0
